yyyymmdd yyyymm specid ifuslot ifuid
20240712 202407 507 093 054
20240712 202407 508 059 080
20240712 202407 509 094 028
20240712 202407 510 096 014
20240712 202407 511 063 015
20240712 202407 512 104 026
20240712 202407 513 105 051
20240712 202407 514 103 019
20240713 202407 025 067 032
20240713 202407 027 098 001
20240713 202407 202 035 074
20240713 202407 203 086 031
20240713 202407 204 087 037
20240713 202407 205 091 058
20240713 202407 206 060 003
20240713 202407 301 052 072
20240713 202407 302 036 041
20240713 202407 303 025 013
20240713 202407 304 044 045
20240713 202407 305 034 056
20240713 202407 306 037 057
20240713 202407 307 085 076
20240713 202407 308 047 024
20240713 202407 309 046 005
20240713 202407 310 033 002
20240713 202407 311 053 025
20240713 202407 312 045 065
20240713 202407 313 023 010
20240713 202407 314 027 011
20240713 202407 315 021 073
20240713 202407 316 022 052
20240713 202407 317 015 038
20240713 202407 318 026 078
20240713 202407 319 062 023
20240713 202407 320 032 020
20240713 202407 321 042 030
20240713 202407 322 084 062
20240713 202407 323 043 040
20240713 202407 324 075 055
20240713 202407 325 076 044
20240713 202407 326 082 034
20240713 202407 327 081 017
20240713 202407 328 083 048
20240713 202407 329 088 029
20240713 202407 330 092 075
20240713 202407 401 079 068
20240713 202407 402 077 061
20240713 202407 403 074 070
20240713 202407 404 073 071
20240713 202407 405 072 060
20240713 202407 406 071 081
20240713 202407 407 041 021
20240713 202407 408 031 049
20240713 202407 409 016 036
20240713 202407 410 024 039
20240713 202407 411 014 077
20240713 202407 412 013 043
20240713 202407 413 028 042
20240713 202407 414 038 035
20240713 202407 415 048 067
20240713 202407 416 058 063
20240713 202407 417 068 016
20240713 202407 418 057 064
20240713 202407 419 040 046
20240713 202407 420 030 050
20240713 202407 421 069 006
20240713 202407 422 078 069
20240713 202407 423 089 066
20240713 202407 424 039 053
20240713 202407 425 049 059
20240713 202407 426 095 004
20240713 202407 427 061 007
20240713 202407 501 080 012
20240713 202407 502 070 047
20240713 202407 503 051 079
20240713 202407 504 050 018
20240713 202407 505 097 022
20240713 202407 506 106 033
20240713 202407 507 093 054
20240713 202407 508 059 080
20240713 202407 509 094 028
20240713 202407 510 096 014
20240713 202407 511 063 015
20240713 202407 512 104 026
20240713 202407 513 105 051
20240713 202407 514 103 019
20240725 202407 025 067 032
20240725 202407 027 098 001
20240725 202407 202 035 074
20240725 202407 203 086 031
20240725 202407 204 087 037
20240725 202407 205 091 058
20240725 202407 206 060 003
20240725 202407 301 052 072
20240725 202407 302 036 041
20240725 202407 303 025 013
20240725 202407 304 044 045
20240725 202407 305 034 056
20240725 202407 306 037 057
20240725 202407 307 085 076
20240725 202407 308 047 024
20240725 202407 309 046 005
20240725 202407 310 033 002
20240725 202407 311 053 025
20240725 202407 312 045 065
20240725 202407 313 023 010
20240725 202407 314 027 011
20240725 202407 315 021 073
20240725 202407 316 022 052
20240725 202407 317 015 038
20240725 202407 318 026 078
20240725 202407 319 062 023
20240725 202407 320 032 020
20240725 202407 321 042 030
20240725 202407 322 084 062
20240725 202407 323 043 040
20240725 202407 324 075 055
20240725 202407 325 076 044
20240725 202407 326 082 034
20240725 202407 327 081 017
20240725 202407 328 083 048
20240725 202407 329 088 029
20240725 202407 330 092 075
20240725 202407 401 079 068
20240725 202407 402 077 061
20240725 202407 403 074 070
20240725 202407 404 073 071
20240725 202407 405 072 060
20240725 202407 406 071 081
20240725 202407 407 041 021
20240725 202407 408 031 049
20240725 202407 409 016 036
20240725 202407 410 024 039
20240725 202407 411 014 077
20240725 202407 412 013 043
20240725 202407 413 028 042
20240725 202407 414 038 035
20240725 202407 415 048 067
20240725 202407 416 058 063
20240725 202407 417 068 016
20240725 202407 418 057 064
20240725 202407 419 040 046
20240725 202407 420 030 050
20240725 202407 421 069 006
20240725 202407 422 078 069
20240725 202407 423 089 066
20240725 202407 424 039 053
20240725 202407 425 049 059
20240725 202407 426 095 004
20240725 202407 427 061 007
20240725 202407 501 080 012
20240725 202407 502 070 047
20240725 202407 503 051 079
20240725 202407 504 050 018
20240725 202407 505 097 022
20240725 202407 506 106 033
20240725 202407 507 093 054
20240725 202407 508 059 080
20240725 202407 509 094 028
20240725 202407 510 096 014
20240725 202407 511 063 015
20240725 202407 512 104 026
20240725 202407 513 105 051
20240725 202407 514 103 019
20240726 202407 025 067 032
20240726 202407 027 098 001
20240726 202407 202 035 074
20240726 202407 203 086 031
20240726 202407 204 087 037
20240726 202407 205 091 058
20240726 202407 206 060 003
20240726 202407 301 052 072
20240726 202407 302 036 041
20240726 202407 303 025 013
20240726 202407 304 044 045
20240726 202407 305 034 056
20240726 202407 306 037 057
20240726 202407 307 085 076
20240726 202407 308 047 024
20240726 202407 309 046 005
20240726 202407 310 033 002
20240726 202407 311 053 025
20240726 202407 312 045 065
20240726 202407 313 023 010
20240726 202407 314 027 011
20240726 202407 315 021 073
20240726 202407 316 022 052
20240726 202407 317 015 038
20240726 202407 318 026 078
20240726 202407 319 062 023
20240726 202407 320 032 020
20240726 202407 321 042 030
20240726 202407 322 084 062
20240726 202407 323 043 040
20240726 202407 324 075 055
20240726 202407 325 076 044
20240726 202407 326 082 034
20240726 202407 327 081 017
20240726 202407 328 083 048
20240726 202407 329 088 029
20240726 202407 330 092 075
20240726 202407 401 079 068
20240726 202407 402 077 061
20240726 202407 403 074 070
20240726 202407 404 073 071
20240726 202407 405 072 060
20240726 202407 406 071 081
20240726 202407 407 041 021
20240726 202407 408 031 049
20240726 202407 409 016 036
20240726 202407 410 024 039
20240726 202407 411 014 077
20240726 202407 412 013 043
20240726 202407 413 028 042
20240726 202407 414 038 035
20240726 202407 415 048 067
20240726 202407 416 058 063
20240726 202407 417 068 016
20240726 202407 418 057 064
20240726 202407 419 040 046
20240726 202407 420 030 050
20240726 202407 421 069 006
20240726 202407 422 078 069
20240726 202407 423 089 066
20240726 202407 424 039 053
20240726 202407 425 049 059
20240726 202407 426 095 004
20240726 202407 427 061 007
20240726 202407 501 080 012
20240726 202407 502 070 047
20240726 202407 503 051 079
20240726 202407 504 050 018
20240726 202407 505 097 022
20240726 202407 506 106 033
20240726 202407 507 093 054
20240726 202407 508 059 080
20240726 202407 509 094 028
20240726 202407 510 096 014
20240726 202407 511 063 015
20240726 202407 512 104 026
20240726 202407 513 105 051
20240726 202407 514 103 019
20240727 202407 025 067 032
20240727 202407 027 098 001
20240727 202407 202 035 074
20240727 202407 203 086 031
20240727 202407 204 087 037
20240727 202407 205 091 058
20240727 202407 206 060 003
20240727 202407 301 052 072
20240727 202407 302 036 041
20240727 202407 303 025 013
20240727 202407 304 044 045
20240727 202407 305 034 056
20240727 202407 306 037 057
20240727 202407 307 085 076
20240727 202407 308 047 024
20240727 202407 309 046 005
20240727 202407 310 033 002
20240727 202407 311 053 025
20240727 202407 312 045 065
20240727 202407 313 023 010
20240727 202407 314 027 011
20240727 202407 315 021 073
20240727 202407 316 022 052
20240727 202407 317 015 038
20240727 202407 318 026 078
20240727 202407 319 062 023
20240727 202407 320 032 020
20240727 202407 321 042 030
20240727 202407 322 084 062
20240727 202407 323 043 040
20240727 202407 324 075 055
20240727 202407 325 076 044
20240727 202407 326 082 034
20240727 202407 327 081 017
20240727 202407 328 083 048
20240727 202407 329 088 029
20240727 202407 330 092 075
20240727 202407 401 079 068
20240727 202407 402 077 061
20240727 202407 403 074 070
20240727 202407 404 073 071
20240727 202407 405 072 060
20240727 202407 406 071 081
20240727 202407 407 041 021
20240727 202407 408 031 049
20240727 202407 409 016 036
20240727 202407 410 024 039
20240727 202407 411 014 077
20240727 202407 412 013 043
20240727 202407 413 028 042
20240727 202407 414 038 035
20240727 202407 415 048 067
20240727 202407 416 058 063
20240727 202407 417 068 016
20240727 202407 418 057 064
20240727 202407 419 040 046
20240727 202407 420 030 050
20240727 202407 421 069 006
20240727 202407 422 078 069
20240727 202407 423 089 066
20240727 202407 424 039 053
20240727 202407 425 049 059
20240727 202407 426 095 004
20240727 202407 427 061 007
20240727 202407 501 080 012
20240727 202407 502 070 047
20240727 202407 503 051 079
20240727 202407 504 050 018
20240727 202407 505 097 022
20240727 202407 506 106 033
20240727 202407 507 093 054
20240727 202407 508 059 080
20240727 202407 509 094 028
20240727 202407 510 096 014
20240727 202407 511 063 015
20240727 202407 512 104 026
20240727 202407 513 105 051
20240727 202407 514 103 019
20240728 202407 025 067 032
20240728 202407 027 098 001
20240728 202407 202 035 074
20240728 202407 203 086 031
20240728 202407 204 087 037
20240728 202407 205 091 058
20240728 202407 206 060 003
20240728 202407 301 052 072
20240728 202407 302 036 041
20240728 202407 303 025 013
20240728 202407 304 044 045
20240728 202407 305 034 056
20240728 202407 306 037 057
20240728 202407 307 085 076
20240728 202407 308 047 024
20240728 202407 309 046 005
20240728 202407 310 033 002
20240728 202407 311 053 025
20240728 202407 312 045 065
20240728 202407 313 023 010
20240728 202407 314 027 011
20240728 202407 315 021 073
20240728 202407 316 022 052
20240728 202407 317 015 038
20240728 202407 318 026 078
20240728 202407 319 062 023
20240728 202407 320 032 020
20240728 202407 321 042 030
20240728 202407 322 084 062
20240728 202407 323 043 040
20240728 202407 324 075 055
20240728 202407 325 076 044
20240728 202407 326 082 034
20240728 202407 327 081 017
20240728 202407 328 083 048
20240728 202407 329 088 029
20240728 202407 330 092 075
20240728 202407 401 079 068
20240728 202407 402 077 061
20240728 202407 403 074 070
20240728 202407 404 073 071
20240728 202407 405 072 060
20240728 202407 406 071 081
20240728 202407 407 041 021
20240728 202407 408 031 049
20240728 202407 409 016 036
20240728 202407 410 024 039
20240728 202407 411 014 077
20240728 202407 412 013 043
20240728 202407 413 028 042
20240728 202407 414 038 035
20240728 202407 415 048 067
20240728 202407 416 058 063
20240728 202407 417 068 016
20240728 202407 418 057 064
20240728 202407 419 040 046
20240728 202407 420 030 050
20240728 202407 421 069 006
20240728 202407 422 078 069
20240728 202407 423 089 066
20240728 202407 424 039 053
20240728 202407 425 049 059
20240728 202407 426 095 004
20240728 202407 427 061 007
20240728 202407 501 080 012
20240728 202407 502 070 047
20240728 202407 503 051 079
20240728 202407 504 050 018
20240728 202407 505 097 022
20240728 202407 506 106 033
20240728 202407 507 093 054
20240728 202407 508 059 080
20240728 202407 509 094 028
20240728 202407 510 096 014
20240728 202407 511 063 015
20240728 202407 512 104 026
20240728 202407 513 105 051
20240728 202407 514 103 019
20240729 202407 025 067 032
20240729 202407 027 098 001
20240729 202407 202 035 074
20240729 202407 203 086 031
20240729 202407 204 087 037
20240729 202407 205 091 058
20240729 202407 206 060 003
20240729 202407 301 052 072
20240729 202407 302 036 041
20240729 202407 303 025 013
20240729 202407 304 044 045
20240729 202407 305 034 056
20240729 202407 306 037 057
20240729 202407 307 085 076
20240729 202407 308 047 024
20240729 202407 309 046 005
20240729 202407 310 033 002
20240729 202407 311 053 025
20240729 202407 312 045 065
20240729 202407 313 023 010
20240729 202407 314 027 011
20240729 202407 315 021 073
20240729 202407 316 022 052
20240729 202407 317 015 038
20240729 202407 318 026 078
20240729 202407 319 062 023
20240729 202407 320 032 020
20240729 202407 321 042 030
20240729 202407 322 084 062
20240729 202407 323 043 040
20240729 202407 324 075 055
20240729 202407 325 076 044
20240729 202407 326 082 034
20240729 202407 327 081 017
20240729 202407 328 083 048
20240729 202407 329 088 029
20240729 202407 330 092 075
20240729 202407 401 079 068
20240729 202407 402 077 061
20240729 202407 403 074 070
20240729 202407 404 073 071
20240729 202407 405 072 060
20240729 202407 406 071 081
20240729 202407 407 041 021
20240729 202407 408 031 049
20240729 202407 409 016 036
20240729 202407 410 024 039
20240729 202407 411 014 077
20240729 202407 412 013 043
20240729 202407 413 028 042
20240729 202407 414 038 035
20240729 202407 415 048 067
20240729 202407 416 058 063
20240729 202407 417 068 016
20240729 202407 418 057 064
20240729 202407 419 040 046
20240729 202407 420 030 050
20240729 202407 421 069 006
20240729 202407 422 078 069
20240729 202407 423 089 066
20240729 202407 424 039 053
20240729 202407 425 049 059
20240729 202407 426 095 004
20240729 202407 427 061 007
20240729 202407 501 080 012
20240729 202407 502 070 047
20240729 202407 503 051 079
20240729 202407 504 050 018
20240729 202407 505 097 022
20240729 202407 506 106 033
20240729 202407 507 093 054
20240729 202407 508 059 080
20240729 202407 509 094 028
20240729 202407 510 096 014
20240729 202407 511 063 015
20240729 202407 512 104 026
20240729 202407 513 105 051
20240729 202407 514 103 019
20240730 202407 025 067 032
20240730 202407 027 098 001
20240730 202407 202 035 074
20240730 202407 203 086 031
20240730 202407 204 087 037
20240730 202407 205 091 058
20240730 202407 206 060 003
20240730 202407 301 052 072
20240730 202407 302 036 041
20240730 202407 303 025 013
20240730 202407 304 044 045
20240730 202407 305 034 056
20240730 202407 306 037 057
20240730 202407 307 085 076
20240730 202407 308 047 024
20240730 202407 309 046 005
20240730 202407 310 033 002
20240730 202407 311 053 025
20240730 202407 312 045 065
20240730 202407 313 023 010
20240730 202407 314 027 011
20240730 202407 315 021 073
20240730 202407 316 022 052
20240730 202407 317 015 038
20240730 202407 318 026 078
20240730 202407 319 062 023
20240730 202407 320 032 020
20240730 202407 321 042 030
20240730 202407 322 084 062
20240730 202407 323 043 040
20240730 202407 324 075 055
20240730 202407 325 076 044
20240730 202407 326 082 034
20240730 202407 327 081 017
20240730 202407 328 083 048
20240730 202407 329 088 029
20240730 202407 330 092 075
20240730 202407 401 079 068
20240730 202407 402 077 061
20240730 202407 403 074 070
20240730 202407 404 073 071
20240730 202407 405 072 060
20240730 202407 406 071 081
20240730 202407 407 041 021
20240730 202407 408 031 049
20240730 202407 409 016 036
20240730 202407 410 024 039
20240730 202407 411 014 077
20240730 202407 412 013 043
20240730 202407 413 028 042
20240730 202407 414 038 035
20240730 202407 415 048 067
20240730 202407 416 058 063
20240730 202407 417 068 016
20240730 202407 418 057 064
20240730 202407 419 040 046
20240730 202407 420 030 050
