0.000 0.000 0.011 -0.059 -0.004 0.005 20180514 015
0.000 0.000 1.278 -0.797 1.206 0.744 20180515 005
0.000 0.000 1.193 -0.776 1.181 0.534 20180515 006
0.000 0.000 1.239 -0.689 1.251 0.705 20180515 007
0.000 0.000 1.235 -0.736 1.275 0.630 20180515 009
0.000 0.000 1.221 -0.710 1.261 0.665 20180515 010
0.000 0.000 1.215 -0.808 1.282 0.508 20180515 011
0.000 0.000 1.351 -0.768 1.446 0.467 20180515 012
0.000 0.000 1.251 -0.756 1.080 0.630 20180515 013
0.000 0.000 1.316 -0.752 1.391 0.699 20180515 014
0.000 0.000 1.222 -0.739 1.090 0.568 20180515 015
0.000 0.000 1.287 -0.894 1.265 0.649 20180515 016
0.000 0.000 1.261 -0.750 1.395 0.693 20180515 017
0.000 0.000 1.199 -0.812 1.072 0.574 20180515 018
0.000 0.000 0.949 -0.450 0.965 1.066 20180515 019
0.000 0.000 1.187 -0.793 1.281 0.804 20180516 009
0.000 0.000 1.210 -0.799 1.117 0.627 20180516 010
0.000 0.000 1.209 -0.667 1.200 0.844 20180516 011
0.000 0.000 1.134 -0.666 1.300 0.804 20180516 012
0.000 0.000 1.183 -0.554 1.141 0.797 20180516 016
0.000 0.000 1.244 -0.943 1.109 0.565 20180516 017
0.000 0.000 1.282 -0.771 1.296 0.581 20180516 018
0.000 0.000 1.110 -0.730 1.061 0.526 20180516 019
0.000 0.000 1.130 -0.636 1.217 0.577 20180516 020
0.000 0.000 1.272 -0.744 1.168 0.708 20180516 021
0.000 0.000 1.356 -0.700 1.157 0.669 20180516 022
0.000 0.000 1.203 -0.884 1.215 0.520 20180516 023
0.000 0.000 1.395 -0.909 1.182 0.563 20180517 005
0.000 0.000 1.301 -0.666 1.397 0.586 20180517 006
0.000 0.000 1.264 -0.787 1.148 0.689 20180517 007
0.000 0.000 1.225 -0.619 1.112 0.749 20180517 008
